보고일자,지역,위도,경도,해파리크기,밀집여부
2018-12-06,전남 완도 근해,34.287,126.8,0,
2018-12-06,전남 고흥 나로도 근해,34.425,127.556,0,
2018-12-06,전남 보성 득량만 연안,34.701,127.307,0,
2018-12-06,전남 고흥 득량만 연안,34.724,127.255,0,
2018-12-06,경남 고성 와도 (자란만 내만),34.799,128.186,0,
2018-12-06,"경남 통영시 욕지도, 거제도 사이",34.659,128.412,0,
2018-12-06,경남 사천 서포 가두리야식장 부근,34.97,128.003,0,
2018-12-06,신노량항 부근,34.92,127.78,0,
2018-12-06,경남 진해시 행암만 근해,35.123,128.69,40-50,
2018-12-06,경남 진해시 행암만 근해,35.123,128.69,40-50,
2018-12-06,경남 창원시 진해구 잠도 근해,35.066,128.674,0,
2018-12-06,부산 영도 근해,35.071,129.108,0,
2018-12-06,부산 해운대 동백섬 근해,35.153,129.158,0,
2018-12-06,부산 오륙도 송정 사이,35.098,129.174,0,
2018-12-06,부산 해운대 청사포 근해,35.151,129.228,0,
2018-12-06,울산 동구 근해,35.51,129.467,0,
2018-12-06,울산 북구 정자동 바깥해역,35.606,129.476,0,
2018-12-06,경북 포항 영일만 근해,35.918,129.548,10-15,
2018-12-06,경북 경주시 감포 근해,35.822,129.537,0,
2018-12-06,"경북 영덕 축산항, 대진항 사이",36.532,129.451,0,
2018-12-06,경북 포항시 82-4해구,36.282,129.621,0,
2018-12-06,경북 울진 오산항 근해,36.806,129.479,0,
2018-12-06,경북 포항 북구 월포 근해,36.201,129.387,0,
2018-12-06,경북 포항시 영일만 내,36.041,129.434,0,
2018-12-06,경북 포항시 구룡포항 근해,35.978,129.589,0,
2018-12-06,경북 울진 왕돌초 근해,37.002,129.434,0,
2018-12-06,제주도 제주시 근해,33.53,126.448,0,
2018-12-06,제주도 차귀도 근해,33.306,126.16,0,
2018-12-06,전남 신안군 홍도,34.685,125.223,0,
2018-12-06,무의도 부근,37.402,126.508,0,
2018-12-06,실미도 부근,37.406,126.376,0,
2018-12-06,"144-1,2 해구",37.5,124.5,0,
2018-12-06,자월 덕적도 사이,37.258,126.226,0,
2018-12-06,연평도 지선어장,37.67,125.721,0,
2018-12-06,영흥면 연안,37.251,126.489,0,
2018-12-06,경기 안산시 풍도 앞바다,37.112,126.401,0,
2018-12-06,행낭곡 연안,37.164,126.467,0,
2018-12-06,인천광역시 영흥도 부근,37.285,126.516,0,
2018-12-06,고파도 연안,36.909,126.363,0,
2018-12-06,대난지도 부근,37.041,126.4,0,
2018-12-06,가로림만 부근,36.904,126.363,0,
2018-12-06,충남 서산시 웅도리 부근,36.91,126.388,0,
2018-12-06,충남 홍성군 죽도리 부근,36.515,126.419,0,
2018-12-06,충남 서천군 마량리 연안,36.102,126.525,0,
2018-12-06,외연도-녹도 사이,36.282,126.144,0,
2018-12-06,창리 연안,36.615,126.383,0,
2018-12-06,전북 군산시 비응도 연안,35.981,126.49,0,
2018-12-06,전북 새만금 내측,35.844,126.614,0,
2018-12-06,전북 고창군 광승리 연안,35.499,126.462,0,
2018-12-06,전북 고창군 광승리 앞바다,35.506,126.466,0,
2018-12-06,전북 부안군 위도면 대리 연안,35.557,126.26,0,
2018-12-06,전북 부안군 변산면 격포리 연안,35.62,126.438,0,
2018-12-06,전북 부안군 위도면 연안,35.583,126.316,0,
2018-12-06,광승리 연안,35.506,126.449,0,
2018-12-06,부안 위도 동쪽 연안,35.594,126.312,0,
2018-12-06,전남 보성군 득량면 비봉리 연안,34.693,127.205,0,
2018-12-06,전남 고흥군 득량도 부근,34.634,127.112,0,
2018-12-06,전남 보성군 회천면 부근,34.647,127.121,0,
2018-12-06,전남 득량만 회천면 부근,34.654,127.104,0,
2018-12-06,"전남 완도군 금당도, 충도 사이",34.401,127.074,0,
2018-12-06,전남 신안군 암태면 와촌리 부근,34.815,126.132,0,
2018-12-06,신안군 도초도 부근,34.688,125.871,0,
2018-12-06,신안군 우이도 부근,34.593,125.832,0,
2018-12-06,학산리(순천만) 연안,34.86,127.501,0,
2018-12-06,농주리 연안,34.861,127.518,0,
2018-12-06,대대항-학산리,34.871,127.501,0,
2018-12-06,득량도 부근,34.624,127.096,0,
2018-12-06,회천면 율포솔밭해변연안,34.663,127.089,0,
2018-12-06,회천면 육포 연안 연안,34.663,127.089,0,
2018-12-06,보성군 득량만 회천 앞바다,34.657,127.107,0,
2018-12-06,함평읍 석성리 석두마을 앞바다,35.088,126.441,0,
2018-12-06,경남 사천시 신수동 연안,34.893,128.062,0,
2018-12-06,경남 남해군 창선면 대벽리 연안,34.928,127.981,0,
2018-12-06,경남 고성군 하이면 덕명리 연안(사천만),34.87,128.107,0,
2018-12-06,고성군 덕명리 연안,34.865,128.107,0,
2018-12-06,거제시 지심도 부근,34.813,128.784,0,
2018-12-06,거제시 일운면 지세포리 지심도 부근,34.731,128.742,0,
2018-12-06,거제시 지심도 부근,34.81,128.566,0,
2018-12-06,경남 고성군 동화리 앞바다,34.906,128.202,0,
2018-12-06,자란만 왼쪽연안,34.931,128.212,20-40,
2018-12-06,자란만 부근(고성군 하이면 덕명리),34.875,128.107,70-100,
2018-06-14,인천 옹진군 북도면 장봉도 밑 날가지도 근해,37.5118,126.3302,,
2018-06-14,인천 옹진군 덕적도 근해,37.2889,126.1239,,
2018-06-14,인천 무의도 근해,37.4357,126.3228,,
2018-06-14,인천 옹진군 덕적면 백아도 근해,37.0767,125.9248,,
2018-06-14,인천 옹진군 북도면 장봉도 근해,37.5191,126.3507,,
2018-06-14,인천 덕적도 근해,37.2623,126.1372,,
2018-06-14,인천시 옹진군 자월면 자월도 근해,37.2425,126.3523,,
2018-06-14,인천대교 인근,37.3927,126.5165,,
2018-06-14,인천 덕적도 근해,34.1014,126.6447,,
2018-06-14,충남 보령시 웅전읍 황죽도 근해,36.2071,126.499,,
2018-06-14,충남 보령 삽시도 근해,36.3442,126.3321,,
2018-06-14,충남 보령 외연도 남방해역,36.1666,126.1666,,
2018-06-14,충남 보령 녹도 근해,36.2637,126.232,,
2018-06-14,충남 당진군 현대제철 근해,36.5601,126.423,,
2018-06-14,충남 서산시 팔봉면 고파도 근해,36.9295,126.3223,,
2018-06-14,충남 당진 현대제철 근해,37.0079,126.7128,,
2018-06-14,"충남 당진군 대난지도, 소난지도 사이",37.0426,126.4435,,
2018-06-14,충남 보령 대천항 근해,36.2484,126.1365,,
2018-06-14,전북 고창 상하면 자룡리 근해,35.445,126.4155,,
2018-06-14,전북 군산 무녀도 근해,35.7931,126.4381,05-10,
2018-06-14,전북 군산 비안도 근해,35.7526,126.4253,10-20,
2018-06-14,전북 군산 비응도 근해,35.8803,126.5997,,
2018-06-14,전북 어청도 근해,36.0934,125.9671,,
2018-06-14,전남 진도 근해,34.4754,126.4007,,
2018-06-14,전남 고흥 나로도 근해,34.4738,127.5449,,
2018-06-14,전남 고흥 거금도 근해,34.4353,127.2471,10-15,
2018-06-14,전남 완도 근해,34.2867,126.7997,20,
2018-06-14,전남 완도군 약산면 신지면 사이,34.3686,126.8198,10-15,
2018-06-14,전남 고흥 나로도 근해,34.4245,127.5558,,
2018-06-14,전남 보성 득량만 연안,34.7005,127.307,05-06,
2018-06-14,전남 고흥 득량만 연안,34.7237,127.2547,15-20,y
2018-06-14,경남 통영시 사량도 근해,34.787,128.1706,,
2018-06-14,경남 통영 산양읍 미남리 근해,34.7588,128.3949,,
2018-06-14,경남 창원시 진동만,35.0946,128.471,,
2018-06-14,경남 사천 서포 가두리야식장 부근,34.9699,128.0029,,
2018-06-14,신노량항 부근,34.9204,127.7795,,
2018-06-14,경남 남해 근해,34.9352,127.9825,,
2018-06-14,경남 자란만 근해,34.9153,128.2313,,
2018-06-14,경남 하동군 대도 근해,34.9218,127.8019,10-15,
2018-06-14,경남 창원시 진해구 잠도 근해,35.066,128.6744,10-20,
2018-06-14,부산 영도 근해,35.0705,129.108,,
2018-06-14,부산 생도 근해,35.0424,129.0965,04-05,
2018-06-14,부산 해운대 동백섬 근해,35.1531,129.1582,,
2018-06-14,부산 오륙도 송정 사이,35.0982,129.1742,,
2018-06-14,부산 해운대구 청사포 근해,35.1554,129.1704,,
2018-06-14,부산 해운대 청사포 근해,35.1508,129.2278,,
2018-06-14,부산 광안리 근해,35.1396,129.1223,,
2018-06-14,부산 가덕도 근해,35.0364,128.863,,
2018-06-14,울산 북구 정자동 바깥해역,35.6056,129.4756,,
2018-06-14,경북 감포 근해,36.0583,129.4951,,
2018-06-14,경북 경주시 감포 근해,35.8221,129.5365,,
2018-06-14,경북 울진 오산항 근해,36.806,129.4785,,
2018-06-14,경북 울진 근해,37.0115,129.4542,15-20,
2018-06-14,경북 울진 근해,37.0116,129.4543,15-20,
2018-06-14,경북 포항 북구 월포 근해,36.2005,129.3868,30,y
2018-06-14,경북 포항시 영일만 내,36.041,129.4343,,
2018-06-14,경북 포항시 흥해 칠포만 근해,36.1608,129.4193,,
2018-06-14,강원도 고성 간성봉우리 근해,38.198,128.629,25-30,y
2018-06-14,제주도 제주시 서북쪽 근해,33.5562,126.3376,,
2018-06-14,제주도 차귀도 근해,33.3057,126.1597,,
2018-06-14,동중국해,30,126,40-50,y
2018-06-14,전남 신안군 홍도,34.6848,125.2226,40-50,y
2018-06-14,전남 신안군 홍도,34.6849,125.2227,15-20,y
2018-06-14,무의도 부근,37.4023,126.5079,,
2018-06-14,실미도 부근,37.4061,126.3761,,
2018-06-14,"144-1,2 해구",37.5,124.5,,
2018-06-14,자월 덕적도 사이,37.2577,126.2263,,
2018-06-14,연평도 지선어장,37.6703,125.721,,
2018-06-14,영흥면 연안,37.2505,126.4893,,
2018-06-14,행랑곡 연안,37.1638,126.4669,,
2018-06-14,경기도 화성시 우정읍 국화도 부근,37.0541,126.5768,,
2018-06-14,국화도 앞바다,37.0541,126.5768,,
2018-06-14,경기도 화성시 궁평리 연안,37.1207,126.6522,,
2018-06-14,경기도 화성시 우정읍 국화리 입파도,37.114,126.49,,
2018-06-14,가로림만 부근,36.94,126.348,,
2018-06-14,고파도 연안,36.909,126.363,,
2018-06-14,가로림만 부근,36.904,126.363,,
2018-06-14,충남 서산시 웅도리 부근,36.91,126.388,,
2018-06-14,충남 홍성군 죽도리 부근,36.515,126.419,10-15,y
2018-06-14,가로림만(충남 서산시 고파도 부근),36.904,126.36,,
2018-06-14,충남 서천군 연도 연안,36.104,126.481,,
2018-06-14,충남 홍성군 간월도 황도 사이 (천수만),36.586,126.407,05-10,y
2018-06-14,외연도-녹도 사이,36.282,126.144,15-20,
2018-06-14,전북 군산시 신시도 야미도 사이,35.843,126.462,"10""월"" 15""일""",y
2018-06-14,전북 군산시 비응도 연안,35.981,126.49,"05""월"" 10""일""",y
2018-06-14,전북 고창군 구시포해수욕장 연안,35.452,126.433,,
2018-06-14,전북 고창군 광승리 연안,35.4993,126.462,10-15,
2018-06-14,전북 부안군 위도면 진리 연안,35.627,126.34,8,y
2018-06-14,전북 고창군 광승리 앞바다,35.506,126.466,10-15,y
2018-06-14,전북 부안군 위도면 대리 연안,35.557,126.26,,
2018-06-14,전북 부안군 위도면 상왕등리,35.683,126.052,,
2018-11-08,청사포 앞바다,35.154,129.197,0,
2018-11-08,고리원전 앞,35.276,129.329,0,
2018-11-08,"방어동, 방어진항 부근",35.449,129.432,0,
2018-11-08,울기등대 3마일 부근,35.466,129.471,0,
2018-11-08,울산 울주군 나사리 앞바다,35.345,129.342,0,
2018-11-08,울산 울주군 진하리 연안,35.377,129.359,0,
2018-11-08,주전동 연안,35.548,129.468,100,
2018-11-08,포항시 영일만 내측,36.051,129.412,0,
2018-11-08,경북 포항시 남구 호미곶면 연안,36.166,129.576,0,
2018-11-08,경주시 감포읍 연안,35.782,129.53,0,
2018-11-08,경북 경주시 양남면 연안,35.656,129.483,0,
2018-11-08,영덕군 남정면 원척리 연안,36.302,129.394,0,
2018-11-08,포항 남호리 앞바다,36.318,129.398,5,
2018-11-08,"76-4,5번 해구(울진 후포면 연안)",36.658,129.472,0,
2018-11-08,울진군 죽변리 연안,36.942,129.427,0,
2018-11-08,경북 울진군 덕천리 연안,37.092,129.446,0,
2018-11-08,경북 울진군 구산리 연안,36.779,129.713,0,
2018-11-08,울릉도 울릉군 부근,37.463,130.983,0,
2018-11-08,울릉도 남양리 앞바다(남쪽부근),37.429,130.853,100,
2018-11-08,울릉도 남양리 앞바다(남쪽부근),37.438,130.851,0,
2018-11-08,울릉도 태하리 연안(동쪽부근),37.492,130.749,0,
2018-11-08,구룡포항 남북 30~40마일 지점,35.976,129.561,0,
2018-11-08,호미곶 쪽 근해,35.97,129.612,0,
2018-11-08,대동배1.2동 지선(마을어장),36.084,129.577,0,
2018-11-08,청하면 이가리 북쪽 앞바다,36.198,129.389,0,
2018-11-08,북구송라면 지경리 동방,36.27,129.389,0,
2018-11-08,경정 1리항 남쪽 앞바다,36.482,129.438,0,
2018-11-08,대진-병곡면 앞바다,36.612,129.451,0,
2018-11-08,기성면 사동항 남동 2km,36.82,129.459,0,
2018-11-08,"63-7,8번 해구",37.528,129.224,0,
2018-11-08,동해 묵호항 부근,37.534,129.121,0,
2018-11-08,63-7번 해구(동해 묵호항 인근),37.527,129.165,0,
2018-11-08,강원 속초시 용촌리 앞바다,38.243,128.601,15-20,
2018-11-08,강원 속초시 청호동 앞바다,38.199,128.606,0,
2018-11-08,삼척시 덕산리 연안,37.4,129.412,0,
2018-11-08,삼척시 장호리 앞바다,37.294,129.351,0,
2018-11-08,울릉도 남서리 연안,37.472,130.779,0,
2018-11-08,양양군 현북면 연안,38.06,128.892,30-100,y
2018-11-08,주문진 동방 15마일,37.908,128.863,0,
2018-11-08,묵호항 근해,37.549,129.135,0,
2018-11-08,묵호항 해상 3.5마일,37.572,129.229,0,
2018-11-08,-,37.549,129.135,50,
2018-11-08,묵호항 북쪽 2~3마일,37.558,129.126,0,
2018-11-08,속초 장사항 1~2마일 남쪽,38.226,128.595,20-30,
2018-11-08,고성군 거진 앞바다,38.441,128.477,0,
2018-11-08,양양 기사문리,38.01,128.745,0,
2018-11-08,동산항 북쪽 1~2마일,37.988,128.762,0,
2018-11-08,동산항 연안,37.982,128.764,20-30,
2018-11-08,남애항 동북 6마일,37.957,128.791,0,
2018-11-15,인천 옹진군 덕적면 대이작도 근해,37.164,126.238,0,
2018-11-15,인천 옹진군 북도면 장봉도 밑 날가지도 근해,37.512,126.33,0,
2018-11-15,인천 옹진군 덕적면 백아도 근해,37.077,125.925,0,
2018-11-15,인천 옹진군 영흥면 동수도 근해,37.208,126.351,0,
2018-11-15,인천 덕적도 근해,37.262,126.137,0,
2018-11-15,인천 덕적도 근해,34.101,126.645,80-100,
2018-11-15,충남 태안군 근흥면 가의도리 옹도 근해,36.639,125.998,0,
2018-11-15,충남 당진군 현대제철 근해,36.56,126.423,0,
2018-11-15,충남 서산시 팔봉면 고파도 근해,36.93,126.322,0,
2018-11-15,충남 당진 현대제철 근해,37.008,126.713,70-80,
2018-11-15,"충남 당진군 대난지도, 소난지도 사이",37.043,126.444,0,
2018-11-15,충남 아산만,36.966,126.822,0,
2018-11-15,전북 부안 위도 근해,35.606,126.321,0,
2018-11-15,전북 군산 무녀도 근해,35.793,126.438,0,
2018-11-15,"전북 군산 개야도, 연도 사이",36.061,126.486,50-60,
2018-11-15,전북 군산 장자도 근해,35.973,126.217,0,
2018-11-15,"전남 진도군 임회면 죽도, 독거도 사이",34.299,126.202,0,
2018-11-15,전남 고흥 거금도 근해,34.435,127.247,0,
2018-11-15,전남 완도군 약산면 신지면 사이,34.369,126.82,50-60,
2018-11-15,전남 고흥 나로도 근해,34.425,127.556,0,
2018-11-15,전남 고흥 득량만 연안,34.724,127.255,0,
2018-11-15,경남 고성 와도 (자란만 내만),34.799,128.186,0,
2018-11-15,경남 고성 연안,34.859,128.3,0,
2018-11-15,경남 통영시 사량도 근해,34.787,128.171,0,
2018-11-15,경남 창원시 진동만,35.095,128.471,0,
2018-11-15,"경남 통영시 욕지도, 거제도 사이",34.659,128.412,10-15,
2018-11-15,경남 사천 서포 가두리야식장 부근,34.97,128.003,0,
2018-11-15,경남 자란만 근해,34.915,128.231,0,
2018-11-15,경남 남해 미조 근해,34.889,127.933,0,
2018-11-15,경남 하동군 대도 근해,34.922,127.802,0,
2018-11-15,경남 창원시 진해구 잠도 근해,35.066,128.674,0,
2018-11-15,부산 영도 근해,35.071,129.108,0,
2018-11-15,부산 생도 근해,35.042,129.097,0,
2018-11-15,부산 해운대 동백섬 근해,35.153,129.158,0,
2018-11-15,부산 해운대구 청사포 근해,35.155,129.17,0,
2018-11-15,부산 가덕도 눌차만 근해,35.078,128.85,0,
2018-11-15,부산 해운대 청사포 근해,35.151,129.228,0,
2018-11-15,부산 가덕도 근해,35.036,128.863,0,
2018-11-15,울산 동구 근해,35.51,129.467,0,
2018-11-15,경북 감포 근해,35.847,129.552,0,
2018-11-15,경북 경주시 감포 근해,35.822,129.537,0,
2018-11-15,"경북 영덕 축산항, 대진항 사이",36.532,129.451,0,
2018-11-15,경북 포항시 82-4해구,36.282,129.621,0,
2018-11-15,경북 울진 원자력발전소 근해,37.13,129.401,0,
2018-11-15,경북 울진 오산항 근해,36.806,129.479,0,
2018-11-15,경북 울진 근해,37.012,129.454,90-100,
2018-11-15,경북 울진 근해,37.012,129.454,20-30,
2018-11-15,경북 포항시 영일만 내,36.028,129.408,0,
2018-11-15,경북 포항 북구 월포 근해,36.201,129.387,0,
2018-11-15,경북 포항시 영일만 내,36.041,129.434,0,
2013-10-10,인천 옹진군 북도면 장봉도 근해,37.5419805,126.2574094,,
2013-10-10,인천 옹진군 영흥면 동수도 근해,37.208118,126.3492236,,
2013-10-10,인천 덕적도 근해,37.2623615,126.1372613,,
2013-10-10,경기도 평택항 근해,36.931947,126.8410895,,
2013-10-10,경기도 화성시 우정면 국화도 근해,37.066153,126.5422191,,
2013-10-10,,37.1186615,126.7356475,,
2013-10-10,충남 서산시 팔봉면 고파도 근해,36.9295135,126.3223018,,
2013-10-10,충남 당진 현대제철 근해,37.0079455,126.7128146,,
2013-10-10,충남 난지도 근해,37.032701,126.3557574,,
2013-10-10,전북 왕등도 안마도 사이,35.5012215,126.0807861,30~80,
2013-10-10,전북 연도 근해,36.0775955,126.4172314,30~80,
2013-10-10,,,,,
2013-10-10,충남 서천군 서면 홍원항 근해,36.1605695,126.4887741,,
2013-10-10,충남 아산만,36.966025,126.8217533,,
